[2025-06-28 17:39:56,652] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:25:59,201] [INFO] [__main__] [58ae476c] - CLI initialized with session ID: 58ae476c
[2025-06-28 19:26:36,356] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:26:36,520] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:26:36,854] [INFO] [src.data.database] [50c7b0da] - Database tables created successfully
[2025-06-28 19:26:36,854] [INFO] [src.data.database] [50c7b0da] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-28 19:26:36,854] [INFO] [__main__] [50c7b0da] - CLI initialized with session ID: 50c7b0da
[2025-06-28 19:26:36,855] [INFO] [src.cli.commands.scrape_commands] [50c7b0da] - Starting concurrent scraping run with 3 workers.
[2025-06-28 19:26:36,855] [INFO] [ConcurrentScrapingManager] [50c7b0da] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:26:36,855] [INFO] [src.data.processors] [50c7b0da] - DataProcessor initialized with validation rules.
[2025-06-28 19:26:36,902] [INFO] [ConcurrentScrapingManager] [50c7b0da] - Added 2 bulk jobs to queue
[2025-06-28 19:26:36,903] [INFO] [ConcurrentScrapingManager] [50c7b0da] - Started 3 threading workers
[2025-06-28 19:26:36,903] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-28 19:26:36,903] [INFO] [ConcurrentScrapingManager] [50c7b0da] - Concurrent scraping workers started
[2025-06-28 19:26:36,903] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:26:36,904] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:26:36,904] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:26:38,416] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:26:38,421] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:26:38,463] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:26:38,544] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:26:38,550] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=9, name='Invicta Men's Pro Diver 45mm Quartz Rubber Strap Watch - Choice of Color', brand='None')>
[2025-06-28 19:26:38,559] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7f26b6822300> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:26:38,560] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7f26b6822300> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:26:38,560] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 2788a86b completed successfully (1.64s) - ThreadPoolExecutor-0_0-2788a86b
[2025-06-28 19:26:39,889] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:26:39,892] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=10, name='Invicta Men's Pro Diver 45mm Quartz Rubber Strap Watch - Choice of Color', brand='None')>
[2025-06-28 19:26:39,905] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7f26b40fdf10> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:26:39,905] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7f26b40fdf10> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:26:39,905] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 318cb0e0 completed successfully (1.47s) - ThreadPoolExecutor-0_1-318cb0e0
[2025-06-28 19:26:39,926] [INFO] [ConcurrentScrapingManager] [50c7b0da] - Stopping concurrent workers...
[2025-06-28 19:26:39,926] [INFO] [ConcurrentScrapingManager] [50c7b0da] - All workers stopped successfully
[2025-06-28 19:26:39,927] [INFO] [src.cli.commands.scrape_commands] [50c7b0da] - Scraping run completed. Results: {'started_at': datetime.datetime(2025, 6, 28, 15, 26, 36, 855506), 'jobs_queued': 2, 'jobs_completed': 2, 'jobs_failed': 0, 'total_processing_time': 3.114946126937866, 'sites_processed': ['ebay'], 'elapsed_time': 3.071588, 'jobs_active': 0, 'queue_size': 0, 'avg_processing_time': 1.557473063468933, 'throughput': 0.6511289925602001}
[2025-06-28 19:27:13,572] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:27:13,738] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:27:14,091] [INFO] [src.data.database] [b9a42339] - Database tables created successfully
[2025-06-28 19:27:14,091] [INFO] [src.data.database] [b9a42339] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-28 19:27:14,091] [INFO] [__main__] [b9a42339] - CLI initialized with session ID: b9a42339
[2025-06-28 19:27:14,092] [INFO] [src.cli.commands.scrape_commands] [b9a42339] - Starting concurrent scraping run with 3 workers.
[2025-06-28 19:27:14,092] [INFO] [ConcurrentScrapingManager] [b9a42339] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:27:14,092] [INFO] [src.data.processors] [b9a42339] - DataProcessor initialized with validation rules.
[2025-06-28 19:27:14,161] [INFO] [ConcurrentScrapingManager] [b9a42339] - Added 2 bulk jobs to queue
[2025-06-28 19:27:14,161] [INFO] [ConcurrentScrapingManager] [b9a42339] - Started 3 threading workers
[2025-06-28 19:27:14,162] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-28 19:27:14,162] [INFO] [ConcurrentScrapingManager] [b9a42339] - Concurrent scraping workers started
[2025-06-28 19:27:14,162] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:27:14,162] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:27:14,163] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:27:15,679] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:27:15,723] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:27:15,746] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:27:15,748] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:27:15,757] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=11, name='Invicta Men's Pro Diver 45mm Quartz Rubber Strap Watch - Choice of Color', brand='None')>
[2025-06-28 19:27:15,767] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7f59936695b0> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:27:15,767] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7f59936695b0> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:27:15,767] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job aff77719 completed successfully (1.59s) - ThreadPoolExecutor-0_0-aff77719
[2025-06-28 19:27:17,156] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:27:17,158] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=12, name='Invicta Men's Pro Diver 45mm Quartz Rubber Strap Watch - Choice of Color', brand='None')>
[2025-06-28 19:27:17,172] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7f5993668800> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:27:17,173] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7f5993668800> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:27:17,173] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job b9edfd56 completed successfully (1.48s) - ThreadPoolExecutor-0_1-b9edfd56
[2025-06-28 19:27:17,191] [INFO] [ConcurrentScrapingManager] [b9a42339] - Stopping concurrent workers...
[2025-06-28 19:27:17,193] [INFO] [ConcurrentScrapingManager] [b9a42339] - All workers stopped successfully
[2025-06-28 19:27:17,194] [INFO] [src.cli.commands.scrape_commands] [b9a42339] - Scraping run completed. Results: {'started_at': datetime.datetime(2025, 6, 28, 15, 27, 14, 92329), 'jobs_queued': 2, 'jobs_completed': 2, 'jobs_failed': 0, 'total_processing_time': 3.0654752254486084, 'sites_processed': ['ebay'], 'elapsed_time': 3.101707, 'jobs_active': 0, 'queue_size': 0, 'avg_processing_time': 1.5327376127243042, 'throughput': 0.6448062308915703}
[2025-06-28 19:29:31,362] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:29:31,656] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:30:02,009] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:30:02,388] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:30:02,865] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-28 19:30:02,866] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-28 19:30:02,866] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:30:02,866] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:30:02,899] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 2 bulk jobs to queue
[2025-06-28 19:30:02,899] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:30:02,900] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-28 19:30:02,900] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-28 19:30:02,900] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:30:02,901] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:30:02,901] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:30:04,418] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:30:04,463] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:30:04,468] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:30:04,468] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:30:04,482] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=13, name='Invicta Men's Pro Diver 45mm Quartz Rubber Strap Watch - Choice of Color', brand='None')>
[2025-06-28 19:30:04,493] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7fd6aa7a5460> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:30:04,494] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7fd6aa7a5460> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:30:04,494] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job c2ad87fa completed successfully (1.57s) - ThreadPoolExecutor-0_0-c2ad87fa
[2025-06-28 19:30:06,108] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:30:06,111] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=14, name='Invicta Men's Pro Diver 45mm Quartz Rubber Strap Watch - Choice of Color', brand='None')>
[2025-06-28 19:30:06,139] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7fd6a940e330> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:30:06,140] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7fd6a940e330> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:30:06,140] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 1a44b10f completed successfully (1.69s) - ThreadPoolExecutor-0_1-1a44b10f
[2025-06-28 19:30:06,225] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:30:06,225] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-28 19:30:16,455] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:30:16,884] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:30:17,166] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-28 19:30:17,167] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-28 19:30:38,016] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:30:38,346] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:30:38,606] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-28 19:30:38,607] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-28 19:30:38,607] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:30:38,608] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:30:38,638] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 2 bulk jobs to queue
[2025-06-28 19:30:38,640] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:30:38,641] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-28 19:30:38,641] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-28 19:30:38,644] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:30:38,645] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:30:38,647] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:30:40,147] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: ebay -> EbayScraper
[2025-06-28 19:30:40,149] [INFO] [EbayScraper] [NO_SESSION] - Initialized ebay scraper
[2025-06-28 19:30:40,149] [INFO] [EbayScraper] [NO_SESSION] - Starting to scrape product: https://www.ebay.com/itm/335930354247
[2025-06-28 19:30:40,458] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:30:40,468] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=15, name='Invicta Men's Pro Diver 45mm Quartz Rubber Strap Watch - Choice of Color', brand='None')>
[2025-06-28 19:30:40,486] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7fdbd84209e0> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:30:40,486] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7fdbd84209e0> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:30:40,486] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 7e4082a4 completed successfully (1.82s) - ThreadPoolExecutor-0_0-7e4082a4
[2025-06-28 19:30:41,818] [INFO] [EbayScraper] [NO_SESSION] - Successfully scraped raw data for: Invicta Men's Pro Diver 45mm Quartz Rubber Strap W...
[2025-06-28 19:30:41,826] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=16, name='Invicta Men's Pro Diver 45mm Quartz Rubber Strap Watch - Choice of Color', brand='None')>
[2025-06-28 19:30:41,846] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7fdbd8422b40> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:30:41,846] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7fdbd8422b40> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:30:41,846] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 5a5d6282 completed successfully (1.67s) - ThreadPoolExecutor-0_1-5a5d6282
[2025-06-28 19:30:41,870] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:30:41,872] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-28 19:30:41,874] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:30:41,874] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:30:41,878] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 3 bulk jobs to queue
[2025-06-28 19:30:41,880] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:30:41,880] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:30:41,881] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
[2025-06-28 19:30:41,881] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:30:41,881] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-28 19:30:43,884] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:30:43,885] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:30:43,885] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:30:44,267] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-28 19:30:44,277] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=17, name='Sony WH-1000XM4 Wireless Premium Noise Canceling Overhead Headphones with Mic for Phone-Call and Alexa Voice Control, Silver WH1000XM4', brand='None')>
[2025-06-28 19:30:44,296] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7fdbd8d13500> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:30:44,296] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7fdbd8d13500> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:30:44,296] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job 46076e72 completed successfully (2.39s) - ThreadPoolExecutor-1_0-46076e72
[2025-06-28 19:30:44,353] [WARNING] [AmazonScraper] [NO_SESSION] - Request failed for https://www.amazon.com/dp/B0CHX1W1XY: 404 Client Error: Not Found for url: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:30:44,355] [INFO] [AmazonScraper] [NO_SESSION] - Retrying in 1 seconds...
[2025-06-28 19:30:45,588] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:30:45,590] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.amazon.com/dp/B0CHX1W1XY: Title is missing.
[2025-06-28 19:30:45,591] [WARNING] [ConcurrentScrapingManager] [NO_SESSION] - Retrying job 626e0190 (attempt 1)
[2025-06-28 19:30:45,902] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:30:45,905] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:30:45,905] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0863FR3S9
[2025-06-28 19:30:47,907] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:30:47,908] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:30:47,908] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:30:48,287] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: Sony WH-1000XM4 Wireless Premium Noise Canceling O...
[2025-06-28 19:30:48,290] [INFO] [src.data.database] [NO_SESSION] - Created product: <Product(id=18, name='Sony WH-1000XM4 Wireless Premium Noise Canceling Overhead Headphones with Mic for Phone-Call and Alexa Voice Control, Silver WH1000XM4', brand='None')>
[2025-06-28 19:30:48,312] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Database storage failed: Instance <Site at 0x7fdbd889ae40> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:30:48,313] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Failed to store product data: Instance <Site at 0x7fdbd889ae40> is not bound to a Session; attribute refresh operation cannot proceed (Background on this error at: https://sqlalche.me/e/20/bhk3)
[2025-06-28 19:30:48,313] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Job e85e5c16 completed successfully (2.39s) - ThreadPoolExecutor-1_0-e85e5c16
[2025-06-28 19:30:48,441] [WARNING] [AmazonScraper] [NO_SESSION] - Request failed for https://www.amazon.com/dp/B0CHX1W1XY: 404 Client Error: Not Found for url: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:30:48,441] [INFO] [AmazonScraper] [NO_SESSION] - Retrying in 1 seconds...
[2025-06-28 19:30:49,693] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:30:49,693] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.amazon.com/dp/B0CHX1W1XY: Title is missing.
[2025-06-28 19:30:49,694] [WARNING] [ConcurrentScrapingManager] [NO_SESSION] - Retrying job 626e0190 (attempt 2)
[2025-06-28 19:30:49,994] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:30:49,995] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:30:49,995] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:30:50,433] [WARNING] [AmazonScraper] [NO_SESSION] - Request failed for https://www.amazon.com/dp/B0CHX1W1XY: 404 Client Error: Not Found for url: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:30:50,434] [INFO] [AmazonScraper] [NO_SESSION] - Retrying in 1 seconds...
[2025-06-28 19:30:51,646] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:30:51,647] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.amazon.com/dp/B0CHX1W1XY: Title is missing.
[2025-06-28 19:30:51,648] [WARNING] [ConcurrentScrapingManager] [NO_SESSION] - Retrying job 626e0190 (attempt 3)
[2025-06-28 19:30:52,052] [INFO] [src.scrapers.factory] [NO_SESSION] - Creating scraper: amazon -> AmazonScraper
[2025-06-28 19:30:52,053] [INFO] [AmazonScraper] [NO_SESSION] - Initialized amazon scraper
[2025-06-28 19:30:52,053] [INFO] [AmazonScraper] [NO_SESSION] - Starting to scrape product: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:30:52,491] [WARNING] [AmazonScraper] [NO_SESSION] - Request failed for https://www.amazon.com/dp/B0CHX1W1XY: 404 Client Error: Not Found for url: https://www.amazon.com/dp/B0CHX1W1XY
[2025-06-28 19:30:52,491] [INFO] [AmazonScraper] [NO_SESSION] - Retrying in 1 seconds...
[2025-06-28 19:30:53,706] [INFO] [AmazonScraper] [NO_SESSION] - Successfully scraped raw data for: N/A...
[2025-06-28 19:30:53,706] [ERROR] [src.data.processors] [NO_SESSION] - Data validation failed for URL https://www.amazon.com/dp/B0CHX1W1XY: Title is missing.
[2025-06-28 19:30:53,706] [ERROR] [ConcurrentScrapingManager] [NO_SESSION] - Job 626e0190 failed permanently: Data validation failed for URL https://www.amazon.com/dp/B0CHX1W1XY: Title is missing.
[2025-06-28 19:30:53,725] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Stopping concurrent workers...
[2025-06-28 19:30:53,725] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - All workers stopped successfully
[2025-06-28 19:32:48,956] [INFO] [LoggerManager] [NO_SESSION] - Logging system initialized successfully
[2025-06-28 19:32:49,395] [INFO] [src.data.database] [NO_SESSION] - DatabaseManager initialized
[2025-06-28 19:32:49,797] [INFO] [src.data.database] [NO_SESSION] - Database tables created successfully
[2025-06-28 19:32:49,798] [INFO] [src.data.database] [NO_SESSION] - Database initialized with URL: sqlite:///data/price_monitor.db
[2025-06-28 19:32:52,057] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent manager initialized: 3 workers, threading mode
[2025-06-28 19:32:52,058] [INFO] [src.data.processors] [NO_SESSION] - DataProcessor initialized with validation rules.
[2025-06-28 19:32:52,081] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Added 2 bulk jobs to queue
[2025-06-28 19:32:52,082] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Started 3 threading workers
[2025-06-28 19:32:52,085] [INFO] [src.scrapers.factory] [NO_SESSION] - ScraperFactory initialized with 5 scrapers
[2025-06-28 19:32:52,085] [INFO] [ConcurrentScrapingManager] [NO_SESSION] - Concurrent scraping workers started
